"","Expression","CellName","Sample","Tissue","nUMI","nGene","Sub_Cluster","CancerType","Global_Cluster","Global_UMAP_1","Global_UMAP_2","IGSF8","KIR3DL2","CD274"
"1252049110330214-GSM3148633_BC06_TUMOR3_counts.csv",0,"1252049110330214-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",935.864479750012,1745,"Macro_C1QC","BRCA","Macro",-2.888212,3.584493,0,0,0
"1252049111858605-GSM3148633_BC06_TUMOR3_counts.csv",0,"1252049111858605-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",540.779530599999,322,"Macro_SPP1","BRCA","Macro",-2.0132234,0.8650749,0,0,0
"1252049111869788-GSM3148633_BC06_TUMOR3_counts.csv",0,"1252049111869788-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",480.870344399999,247,"Macro_SPP1","BRCA","Macro",-3.5959454,1.7666236,0,0,0
"1252049114548652-GSM3148633_BC06_TUMOR3_counts.csv",0,"1252049114548652-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",458.6573246,225,"cDC2_CD1C","BRCA","cDC2",-2.9500742,5.5183535,0,0,0
"1252049114577308-GSM3148633_BC06_TUMOR3_counts.csv",0,"1252049114577308-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",942.548359489976,2158,"Macro_C1QC","BRCA","Macro",-3.779761,3.9590662,0,0,0
"1252057937524966-GSM3148633_BC06_TUMOR3_counts.csv",0,"1252057937524966-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",571.3872765,342,"Macro_SPP1","BRCA","Macro",-2.326674,-0.081814125,0,0,0
"1252057939032422-GSM3148633_BC06_TUMOR3_counts.csv",0,"1252057939032422-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",949.448846789969,2770,"Macro_SPP1","BRCA","Macro",-2.4212284,-0.21091695,0,0,0
"1252057939330860-GSM3148633_BC06_TUMOR3_counts.csv",0,"1252057939330860-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",480.759803499999,243,"Macro_SPP1","BRCA","Macro",-1.3934556,2.0772758,0,0,0
"1255469198461876-GSM3148633_BC06_TUMOR3_counts.csv",0,"1255469198461876-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",443.246777300001,216,"Macro_SPP1","BRCA","Macro",-3.037329,1.0140117,0,0,0
"1256659847605157-GSM3148633_BC06_TUMOR3_counts.csv",0.063112298886659,"1256659847605157-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",861.113701979978,2223,"Macro_CX3CR1","BRCA","Macro",-4.7068305,3.2175226,0.20153777,0,0
"1257006659721461-GSM3148633_BC06_TUMOR3_counts.csv",0,"1257006659721461-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",558.341208500002,331,"Macro_C1QC","BRCA","Macro",-3.3357875,2.1628008,0,0,0
"1257006660012339-GSM3148633_BC06_TUMOR3_counts.csv",0,"1257006660012339-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",837.894880220014,1862,"Macro_SPP1","BRCA","Macro",-1.1962036,0.15840103,0,0,0
"1257006662338292-GSM3148633_BC06_TUMOR3_counts.csv",0,"1257006662338292-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",540.000825000002,306,"Macro_SPP1","BRCA","Macro",-4.501721,1.066307,0,0,0
"1257006666501468-GSM3148633_BC06_TUMOR3_counts.csv",0,"1257006666501468-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",910.124402840021,2036,"Macro_SPP1","BRCA","Macro",-2.7197382,0.6514456,0,0,0
"1259815468153140-GSM3148633_BC06_TUMOR3_counts.csv",0,"1259815468153140-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",516.808014299999,276,"Macro_SPP1","BRCA","Macro",-1.4925901,2.206197,0,0,0
"1259815468161779-GSM3148633_BC06_TUMOR3_counts.csv",0,"1259815468161779-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",987.822215010023,2263,"pDC_LILRA4","BRCA","pDC",-10.270036,7.333935,0,0,0
"1259815472064429-GSM3148633_BC06_TUMOR3_counts.csv",0,"1259815472064429-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",976.773645519973,2108,"Macro_C1QC","BRCA","Macro",-4.5894175,1.6302481,0,0,0
"1259815474256691-GSM3148633_BC06_TUMOR3_counts.csv",0,"1259815474256691-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",949.709468349985,2890,"Macro_SPP1","BRCA","Macro",-3.5863893,2.0956607,0,0,0
"1259890518374686-GSM3148633_BC06_TUMOR3_counts.csv",0,"1259890518374686-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",476.808164699998,247,"Macro_SPP1","BRCA","Macro",-2.2268999,1.0296677,0,0,0
"1260294492834164-GSM3148633_BC06_TUMOR3_counts.csv",0,"1260294492834164-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",947.121485039992,2017,"Macro_C1QC","BRCA","Macro",-3.836057,3.9238942,0,0,0
"1260294492838108-GSM3148633_BC06_TUMOR3_counts.csv",0.0819272315854773,"1260294492838108-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",921.601970799991,1949,"Macro_SPP1","BRCA","Macro",-3.2485712,0.7993908,0.26646781,0,0
"1260294492838179-GSM3148633_BC06_TUMOR3_counts.csv",0,"1260294492838179-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",493.383706499999,264,"Macro_SPP1","BRCA","Macro",-2.5496023,0.67265606,0,0,0
"1260294493138141-GSM3148633_BC06_TUMOR3_counts.csv",0,"1260294493138141-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",991.042575559996,2522,"Macro_CX3CR1","BRCA","Macro",-4.6250443,4.964023,0,0,0
"1260294494972139-GSM3148633_BC06_TUMOR3_counts.csv",0,"1260294494972139-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",883.196624539988,1558,"Macro_CX3CR1","BRCA","Macro",-5.5247884,4.340628,0,0,0
"1260499273889637-GSM3148633_BC06_TUMOR3_counts.csv",0,"1260499273889637-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",837.024348939996,953,"pDC_LILRA4","BRCA","pDC",-10.274077,7.2815156,0,0,0
"1260499277593387-GSM3148633_BC06_TUMOR3_counts.csv",0,"1260499277593387-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",475.758681200001,235,"pDC_LILRA4","BRCA","pDC",-9.487791,7.659844,0,0,0
"1260499277864243-GSM3148633_BC06_TUMOR3_counts.csv",0,"1260499277864243-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",884.018083299985,1784,"cDC3_LAMP3","BRCA","cDC3",-4.546358,7.0105343,0,0,0
"1260963566045605-GSM3148633_BC06_TUMOR3_counts.csv",0,"1260963566045605-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",530.902918799998,303,"Macro_SPP1","BRCA","Macro",-4.1592965,1.2281281,0,0,0
"1260963566119342-GSM3148633_BC06_TUMOR3_counts.csv",0,"1260963566119342-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",770.745608019995,711,"pDC_LILRA4","BRCA","pDC",-10.195649,7.4693794,0,0,0
"1260963566631148-GSM3148633_BC06_TUMOR3_counts.csv",0.0864861058890039,"1260963566631148-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",939.643878559979,1858,"cDC2_CD1C","BRCA","cDC2",-3.2076008,7.9322705,0.28254476,0,0
"1260963570309357-GSM3148633_BC06_TUMOR3_counts.csv",0,"1260963570309357-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",679.455711330002,554,"Macro_SPP1","BRCA","Macro",-1.7122406,-0.043243766,0,0,0
"1281933324539638-GSM3148633_BC06_TUMOR3_counts.csv",0,"1281933324539638-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",528.4249109,298,"Macro_SPP1","BRCA","Macro",-2.0334551,1.1359589,0,0,0
"1281933327162723-GSM3148633_BC06_TUMOR3_counts.csv",0,"1281933327162723-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",666.715756500003,481,"Macro_SPP1","BRCA","Macro",-2.4122949,0.5512678,0,0,0
"1281933328890214-GSM3148633_BC06_TUMOR3_counts.csv",0,"1281933328890214-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",424.8898955,200,"Macro_SPP1","BRCA","Macro",-1.4856403,1.6947882,0,0,0
"1282278384352483-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282278384352483-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",488.315931800002,252,"Macro_SPP1","BRCA","Macro",-2.7957783,2.1031,0,0,0
"1282278387738357-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282278387738357-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",863.873445259986,1204,"Macro_C1QC","BRCA","Macro",-2.367407,3.589982,0,0,0
"1282291987761062-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282291987761062-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",955.314269849988,2499,"Macro_SPP1","BRCA","Macro",-3.9880567,1.557124,0,0,0
"1282291992484707-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282291992484707-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",448.700400700001,221,"Macro_SPP1","BRCA","Macro",-2.5659654,1.6076566,0,0,0
"1282291992574364-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282291992574364-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",948.379170509973,2485,"Macro_C1QC","BRCA","Macro",-4.2315874,3.1490455,0,0,0
"1282291994122100-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282291994122100-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",428.568349299999,208,"Macro_SPP1","BRCA","Macro",-2.4232073,1.2473423,0,0,0
"1282291994410398-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282291994410398-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",907.059842000017,1422,"pDC_LILRA4","BRCA","pDC",-9.881719,7.2861385,0,0,0
"1282291994671388-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282291994671388-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",640.165682499998,487,"Macro_C1QC","BRCA","Macro",-3.6548707,2.5677752,0,0,0
"1282475548068773-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282475548068773-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",842.930108580006,1213,"Mono_CD14","BRCA","Mono",1.8420242,4.5838737,0,0,0
"1282475553581851-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282475553581851-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",510.566824100001,278,"Macro_SPP1","BRCA","Macro",-2.0746527,1.5196875,0,0,0
"1282475554096862-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282475554096862-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",493.2691038,273,"Macro_SPP1","BRCA","Macro",-2.746402,2.3209326,0,0,0
"1282818392087964-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282818392087964-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",496.915674699999,262,"Macro_SPP1","BRCA","Macro",-2.0771492,1.6426717,0,0,0
"1282818394188571-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282818394188571-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",460.3316213,223,"cDC2_CD1C","BRCA","cDC2",-3.8112414,6.692382,0,0,0
"1282818396310947-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282818396310947-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",743.554101899991,772,"Macro_C1QC","BRCA","Macro",-3.6243,2.2881093,0,0,0
"1282961969208243-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282961969208243-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",972.756546619987,1644,"pDC_LILRA4","BRCA","pDC",-10.236203,7.1777854,0,0,0
"1282961974118774-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282961974118774-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",948.997992880004,2282,"Macro_CX3CR1","BRCA","Macro",-4.84459,3.528321,0,0,0
"1282961974123356-GSM3148633_BC06_TUMOR3_counts.csv",0,"1282961974123356-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",546.780323000002,319,"Macro_SPP1","BRCA","Macro",-2.0470753,1.2648036,0,0,0
"1283041545607459-GSM3148633_BC06_TUMOR3_counts.csv",0,"1283041545607459-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",901.758455439982,1869,"cDC2_CD1C","BRCA","cDC2",-3.7793329,7.027063,0,0,0
"1283041545907421-GSM3148633_BC06_TUMOR3_counts.csv",0,"1283041545907421-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",449.040080099999,223,"Macro_SPP1","BRCA","Macro",-2.2424765,1.098577,0,0,0
"1283041548265253-GSM3148633_BC06_TUMOR3_counts.csv",0.15254144178679,"1283041548265253-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",980.11886295999,1804,"Mono_CD14","BRCA","Mono",1.07676,5.4952765,0.53098047,0,0
"1283041550519525-GSM3148633_BC06_TUMOR3_counts.csv",0,"1283041550519525-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",889.213455780011,1967,"Macro_SPP1","BRCA","Macro",-3.9267812,1.56784,0,0,0
"1283599118034742-GSM3148633_BC06_TUMOR3_counts.csv",0,"1283599118034742-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",507.234581999998,279,"Macro_SPP1","BRCA","Macro",-2.7486124,1.0611817,0,0,0
"1283599120091868-GSM3148633_BC06_TUMOR3_counts.csv",0,"1283599120091868-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",660.793237000001,494,"Macro_SPP1","BRCA","Macro",-2.863901,1.0475625,0,0,0
"1286261596670324-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286261596670324-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",591.037007900002,361,"Macro_SPP1","BRCA","Macro",-1.7456338,-0.50810593,0,0,0
"1286264161950964-GSM3148633_BC06_TUMOR3_counts.csv",0.0759520306093409,"1286264161950964-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",891.43889587001,2036,"Macro_C1QC","BRCA","Macro",-3.0345752,3.0931418,0.24560037,0,0
"1286264163784989-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286264163784989-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",659.609708299999,512,"Macro_SPP1","BRCA","Macro",-1.8771279,-0.70966756,0,0,0
"1286264165881627-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286264165881627-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",928.434890660021,2383,"Macro_SPP1","BRCA","Macro",-1.735547,-0.5752085,0,0,0
"1286340212910964-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286340212910964-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",916.220160549993,1493,"pDC_LILRA4","BRCA","pDC",-10.0996685,7.1518636,0,0,0
"1286340213434654-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286340213434654-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",963.035638109975,1828,"Macro_VCAN","BRCA","Macro",0.40674987,2.872551,0,0,0
"1286340214712557-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286340214712557-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",448.306963299999,222,"Macro_SPP1","BRCA","Macro",-2.5410712,1.7761655,0,0,0
"1286340215425891-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286340215425891-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",1001.82475580003,3174,"Macro_C1QC","BRCA","Macro",-3.9027889,4.233653,0,0,0
"1286340215430571-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286340215430571-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",464.049724599999,229,"Macro_SPP1","BRCA","Macro",-2.3338377,2.273148,0,0,0
"1286340218842022-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286340218842022-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",911.365099169982,1511,"cDC2_CD1C","BRCA","cDC2",-2.443957,7.6545415,0,0,0
"1286692133788086-GSM3148633_BC06_TUMOR3_counts.csv",0.0619851224385666,"1286692133788086-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",929.156303519987,2315,"Macro_C1QC","BRCA","Macro",-4.057472,2.9976027,0.19771999,0,0
"1286692134316469-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286692134316469-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",478.069625499999,251,"Macro_SPP1","BRCA","Macro",-3.3041809,0.66721684,0,0,0
"1286692137986981-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286692137986981-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",881.063677929997,1310,"Macro_SPP1","BRCA","Macro",-1.8220949,0.8242014,0,0,0
"1286805178763510-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286805178763510-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",475.435112499999,249,"Macro_SPP1","BRCA","Macro",-2.1826525,2.2883024,0,0,0
"1286805179264283-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286805179264283-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",491.913598500001,261,"Macro_SPP1","BRCA","Macro",-1.717437,1.7009524,0,0,0
"1286805180798838-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286805180798838-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",541.540296199997,310,"Macro_SPP1","BRCA","Macro",-2.0271077,1.0203749,0,0,0
"1286805182691174-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286805182691174-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",958.593590170015,1894,"Mono_CD16","BRCA","Mono",0.85848916,7.283839,0,0,0
"1286830660998902-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286830660998902-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",832.40185964999,1399,"Macro_C1QC","BRCA","Macro",-3.319364,2.8834631,0,0,0
"1286830661684133-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286830661684133-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",923.864059169999,2477,"Macro_SPP1","BRCA","Macro",-4.586795,0.93160737,0,0,0
"1286830663887276-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286830663887276-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",504.901729899999,281,"Macro_SPP1","BRCA","Macro",-2.1056402,0.6814161,0,0,0
"1286830665123766-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286830665123766-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",431.205176399998,233,"Macro_SPP1","BRCA","Macro",-3.9332485,1.5668166,0,0,0
"1286830665362139-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286830665362139-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",936.905671409993,1521,"pDC_LILRA4","BRCA","pDC",-10.559357,7.5567956,0,0,0
"1286873885927148-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286873885927148-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",616.805191399999,412,"Macro_SPP1","BRCA","Macro",-2.9997,0.27142566,0,0,0
"1286891178421045-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286891178421045-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",999.323739449977,2933,"Macro_C1QC","BRCA","Macro",-3.25196,2.977003,0,0,0
"1286891183135516-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286891183135516-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",558.393082300001,339,"Macro_SPP1","BRCA","Macro",-2.415205,1.2972962,0,0,0
"1286896595880237-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286896595880237-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",490.715250000002,263,"Macro_SPP1","BRCA","Macro",-3.0123405,1.3456169,0,0,0
"1286896597462237-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286896597462237-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",555.442047200001,322,"Mono_CD14","BRCA","Mono",0.9112916,4.941791,0,0,0
"1286896600114934-GSM3148633_BC06_TUMOR3_counts.csv",0,"1286896600114934-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",581.725444200001,356,"Macro_SPP1","BRCA","Macro",-2.3526266,0.15950178,0,0,0
"1287223684488436-GSM3148633_BC06_TUMOR3_counts.csv",0,"1287223684488436-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",723.645366099995,676,"Macro_C1QC","BRCA","Macro",-3.2274094,2.9867635,0,0,0
"1287223686614381-GSM3148633_BC06_TUMOR3_counts.csv",0,"1287223686614381-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",928.820649230014,1598,"Macro_C1QC","BRCA","Macro",-3.3474982,4.0065594,0,0,0
"1287223686674668-GSM3148633_BC06_TUMOR3_counts.csv",0,"1287223686674668-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",600.5902271,387,"Macro_SPP1","BRCA","Macro",-4.258423,1.6642996,0,0,0
"1287352619034861-GSM3148633_BC06_TUMOR3_counts.csv",0.0720033797788298,"1287352619034861-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",983.738863920025,2169,"Macro_VCAN","BRCA","Macro",0.71829677,3.2072594,0.2319369,0,0
"1287352619284766-GSM3148633_BC06_TUMOR3_counts.csv",0.156938705356313,"1287352619284766-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",1006.08227076998,1931,"Mono_CD16","BRCA","Mono",1.5361168,8.245804,0.54857075,0,0
"1287352621905779-GSM3148633_BC06_TUMOR3_counts.csv",0,"1287352621905779-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",953.653429659964,2667,"Macro_SPP1","BRCA","Macro",-3.4546795,0.5165115,0,0,0
"1287352623454115-GSM3148633_BC06_TUMOR3_counts.csv",0,"1287352623454115-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",968.900986959992,2373,"cDC2_CD1C","BRCA","cDC2",-3.829788,7.148563,0,0,0
"1287352623753635-GSM3148633_BC06_TUMOR3_counts.csv",0,"1287352623753635-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",452.4926153,221,"Macro_SPP1","BRCA","Macro",-1.582698,2.1564834,0,0,0
"1290659775272885-GSM3148633_BC06_TUMOR3_counts.csv",0,"1290659775272885-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",465.864827599998,247,"Macro_SPP1","BRCA","Macro",-2.611122,2.257887,0,0,0
"1290659775830238-GSM3148633_BC06_TUMOR3_counts.csv",0,"1290659775830238-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",919.008678969985,2054,"cDC2_CD1C","BRCA","cDC2",-3.1387236,7.29674,0,0,0
"1290659777894812-GSM3148633_BC06_TUMOR3_counts.csv",0,"1290659777894812-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",604.204200700004,383,"Macro_SPP1","BRCA","Macro",-2.4134843,1.8509227,0,0,0
"1290659781854950-GSM3148633_BC06_TUMOR3_counts.csv",0,"1290659781854950-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",501.431689699998,277,"Macro_SPP1","BRCA","Macro",-1.8911419,1.8098781,0,0,0
"1291159199729949-GSM3148633_BC06_TUMOR3_counts.csv",0,"1291159199729949-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",897.875466650007,1889,"Macro_SPP1","BRCA","Macro",-3.928442,0.6950356,0,0,0
"1291159199959276-GSM3148633_BC06_TUMOR3_counts.csv",0,"1291159199959276-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",660.990639019996,549,"Macro_SPP1","BRCA","Macro",-3.3249896,0.795581,0,0,0
"1291159202027758-GSM3148633_BC06_TUMOR3_counts.csv",0,"1291159202027758-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",639.425358200004,486,"Macro_SPP1","BRCA","Macro",-4.1416616,0.36718604,0,0,0
"1291159202061037-GSM3148633_BC06_TUMOR3_counts.csv",0,"1291159202061037-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",979.70860452002,2957,"Macro_SPP1","BRCA","Macro",-2.700692,0.5138087,0,0,0
"1291159203892022-GSM3148633_BC06_TUMOR3_counts.csv",0,"1291159203892022-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",497.139236900001,262,"Macro_SPP1","BRCA","Macro",-4.288684,1.1092353,0,0,0
"1291159206254827-GSM3148633_BC06_TUMOR3_counts.csv",0,"1291159206254827-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",674.298816300007,554,"Macro_SPP1","BRCA","Macro",-3.670539,0.15195042,0,0,0
"1291280650458987-GSM3148633_BC06_TUMOR3_counts.csv",0.0641933924949443,"1291280650458987-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",947.417037520026,2508,"Macro_C1QC","BRCA","Macro",-3.071602,3.5198767,0.20520708,0,0
"1291280652389158-GSM3148633_BC06_TUMOR3_counts.csv",0,"1291280652389158-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",515.571463999999,282,"Macro_SPP1","BRCA","Macro",-1.6667432,-0.19550395,0,0,0
"1291280652592933-GSM3148633_BC06_TUMOR3_counts.csv",0,"1291280652592933-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",489.461073399999,259,"Macro_SPP1","BRCA","Macro",-1.3100048,0.5952943,0,0,0
"1291280656774963-GSM3148633_BC06_TUMOR3_counts.csv",0,"1291280656774963-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",944.418036060002,1787,"cDC2_CD1C","BRCA","cDC2",-2.3048801,7.425313,0,0,0
"1292170647526637-GSM3148633_BC06_TUMOR3_counts.csv",0.252671466280349,"1292170647526637-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",679.852818699998,558,"Macro_SPP1","BRCA","Macro",-2.1719122,0.13371778,0.96567428,0,0
"1292170649590051-GSM3148633_BC06_TUMOR3_counts.csv",0,"1292170649590051-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",754.399372990001,748,"Macro_SPP1","BRCA","Macro",-2.4560077,-0.7988692,0,0,0
"1292170649779636-GSM3148633_BC06_TUMOR3_counts.csv",0,"1292170649779636-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",937.12492176999,1533,"pDC_LILRA4","BRCA","pDC",-10.47663,7.625788,0,0,0
"1292170649851683-GSM3148633_BC06_TUMOR3_counts.csv",0.0481004143048229,"1292170649851683-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",954.693754310011,2910,"Macro_SPP1","BRCA","Macro",-2.1877072,-0.4499938,0.15135348,0,0
"1292170650347301-GSM3148633_BC06_TUMOR3_counts.csv",0,"1292170650347301-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",1013.67298348997,2402,"Macro_C1QC","BRCA","Macro",-3.540975,2.4585629,0,0,0
"1292170651724069-GSM3148633_BC06_TUMOR3_counts.csv",0,"1292170651724069-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",490.436001400003,253,"Macro_SPP1","BRCA","Macro",-2.7645528,1.1999271,0,0,0
"1292170653723558-GSM3148633_BC06_TUMOR3_counts.csv",0,"1292170653723558-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",935.872413040022,2344,"Macro_SPP1","BRCA","Macro",-1.0910591,0.96594095,0,0,0
"1292170654018285-GSM3148633_BC06_TUMOR3_counts.csv",0.165939899831351,"1292170654018285-GSM3148633_BC06_TUMOR3_counts.csv","BC06","T",814.017704319994,987,"Macro_SPP1","BRCA","Macro",-3.6979513,2.5287426,0.58499718,0,0
