"","Expression","CellName","Sample","Tissue","nUMI","nGene","Sub_Cluster","CancerType","Global_Cluster","Global_UMAP_1","Global_UMAP_2","IGSF8","KIR3DL2","CD274"
"WMC329262-GSM3496440_AB4233.txt",0,"WMC329262-GSM3496440_AB4233.txt","p5","T",1177.75277654,1341,"Macro_C1QC","MEL","Macro",1.76657,0.22057138,0,0,0
"WMC329263-GSM3496440_AB4233.txt",0,"WMC329263-GSM3496440_AB4233.txt","p5","T",1241.23849993,1868,"Macro_C1QC","MEL","Macro",1.2502828,0.51225036,0,0,0
"WMC329264-GSM3496440_AB4233.txt",0,"WMC329264-GSM3496440_AB4233.txt","p5","T",1123.97508221998,1270,"Macro_C1QC","MEL","Macro",0.64262927,-1.882651,0,0,0
"WMC329265-GSM3496440_AB4233.txt",0,"WMC329265-GSM3496440_AB4233.txt","p5","T",772.324865900003,540,"Macro_C1QC","MEL","Macro",2.576261,-0.22641742,0,0,0
"WMC329266-GSM3496440_AB4233.txt",0,"WMC329266-GSM3496440_AB4233.txt","p5","T",1044.53745489999,789,"Macro_C1QC","MEL","Macro",2.0317698,-1.3372072,0,0,0
"WMC329267-GSM3496440_AB4233.txt",0,"WMC329267-GSM3496440_AB4233.txt","p5","T",1074.02891381002,1303,"Macro_C1QC","MEL","Macro",1.0704285,-2.047483,0,0,0
"WMC329269-GSM3496440_AB4233.txt",0,"WMC329269-GSM3496440_AB4233.txt","p5","T",1057.62932666002,1260,"Macro_C1QC","MEL","Macro",1.2506416,-0.22196515,0,0,0
"WMC329271-GSM3496440_AB4233.txt",0,"WMC329271-GSM3496440_AB4233.txt","p5","T",943.72017125001,793,"Macro_C1QC","MEL","Macro",-0.13334802,0.31627408,0,0,0
"WMC329272-GSM3496440_AB4233.txt",0,"WMC329272-GSM3496440_AB4233.txt","p5","T",1168.06886935001,1184,"Macro_C1QC","MEL","Macro",1.8253812,0.14522848,0,0,0
"WMC329273-GSM3496440_AB4233.txt",0,"WMC329273-GSM3496440_AB4233.txt","p5","T",919.4076347,756,"Macro_C1QC","MEL","Macro",-0.41667005,0.2566338,0,0,0
"WMC329274-GSM3496440_AB4233.txt",0,"WMC329274-GSM3496440_AB4233.txt","p5","T",682.955409100002,354,"Macro_C1QC","MEL","Macro",1.0417426,-5.43216,0,0,0
"WMC329275-GSM3496440_AB4233.txt",0,"WMC329275-GSM3496440_AB4233.txt","p5","T",1137.32705509999,1272,"Macro_C1QC","MEL","Macro",0.90494555,-1.2633741,0,0,0
"WMC329276-GSM3496440_AB4233.txt",0,"WMC329276-GSM3496440_AB4233.txt","p5","T",896.736447300001,667,"Macro_C1QC","MEL","Macro",1.668017,-2.6402385,0,0,0
"WMC329277-GSM3496440_AB4233.txt",0,"WMC329277-GSM3496440_AB4233.txt","p5","T",820.342240379993,847,"Macro_C1QC","MEL","Macro",0.24013332,-1.6100774,0,0,0
"WMC329278-GSM3496440_AB4233.txt",0,"WMC329278-GSM3496440_AB4233.txt","p5","T",1116.30366542999,1391,"Myeloid_MKI67","MEL","Myeloid",-1.929514,-2.330499,0,0,0
"WMC329279-GSM3496440_AB4233.txt",0,"WMC329279-GSM3496440_AB4233.txt","p5","T",1198.28542534001,1754,"Macro_C1QC","MEL","Macro",0.7069156,0.11460084,0,0,0
"WMC329280-GSM3496440_AB4233.txt",0,"WMC329280-GSM3496440_AB4233.txt","p5","T",1196.61343575002,1351,"Macro_C1QC","MEL","Macro",2.011189,-0.6542766,0,0,0
"WMC329281-GSM3496440_AB4233.txt",0,"WMC329281-GSM3496440_AB4233.txt","p5","T",524.062473100001,219,"Macro_C1QC","MEL","Macro",-0.6849869,-6.383577,0,0,0
"WMC329282-GSM3496440_AB4233.txt",0,"WMC329282-GSM3496440_AB4233.txt","p5","T",962.999704259993,1046,"Macro_C1QC","MEL","Macro",1.4762943,0.6838071,0,0,0
"WMC329283-GSM3496440_AB4233.txt",0,"WMC329283-GSM3496440_AB4233.txt","p5","T",1180.55528185997,1298,"Macro_C1QC","MEL","Macro",1.6873854,-0.6640758,0,0,0
"WMC329284-GSM3496440_AB4233.txt",0,"WMC329284-GSM3496440_AB4233.txt","p5","T",1112.50918386,1239,"Macro_C1QC","MEL","Macro",1.4593393,0.5386966,0,0,0
"WMC329285-GSM3496440_AB4233.txt",0,"WMC329285-GSM3496440_AB4233.txt","p5","T",1176.95557603998,1476,"Macro_C1QC","MEL","Macro",1.4053267,-0.69614923,0,0,0
"WMC329286-GSM3496440_AB4233.txt",0,"WMC329286-GSM3496440_AB4233.txt","p5","T",1021.56658802001,1008,"cDC2_CD1C","MEL","cDC2",1.4645113,-5.5735497,0,0,0
"WMC329287-GSM3496440_AB4233.txt",0,"WMC329287-GSM3496440_AB4233.txt","p5","T",1056.30011865998,1194,"Macro_C1QC","MEL","Macro",1.1817441,-1.1361446,0,0,0
"WMC329288-GSM3496440_AB4233.txt",0,"WMC329288-GSM3496440_AB4233.txt","p5","T",915.234529800008,894,"Macro_C1QC","MEL","Macro",2.3273134,-2.8025649,0,0,0
"WMC329289-GSM3496440_AB4233.txt",0,"WMC329289-GSM3496440_AB4233.txt","p5","T",1423.84460199997,2467,"Myeloid_MKI67","MEL","Myeloid",0.5618489,-2.0554018,0,0,0
"WMC329290-GSM3496440_AB4233.txt",0,"WMC329290-GSM3496440_AB4233.txt","p5","T",846.308247199994,527,"Macro_C1QC","MEL","Macro",-0.5725737,-1.6449573,0,0,0
"WMC329291-GSM3496440_AB4233.txt",0,"WMC329291-GSM3496440_AB4233.txt","p5","T",991.09575449999,819,"Macro_C1QC","MEL","Macro",1.6820756,-0.1356561,0,0,0
"WMC329292-GSM3496440_AB4233.txt",0,"WMC329292-GSM3496440_AB4233.txt","p5","T",1259.67981199998,1515,"Myeloid_MKI67","MEL","Myeloid",-2.4654565,-2.3740308,0,0,0
"WMC329293-GSM3496440_AB4233.txt",0,"WMC329293-GSM3496440_AB4233.txt","p5","T",1202.66768500002,1709,"Macro_C1QC","MEL","Macro",1.4849404,-1.3802812,0,0,0
"WMC329294-GSM3496440_AB4233.txt",0,"WMC329294-GSM3496440_AB4233.txt","p5","T",1056.28212595002,1189,"Macro_C1QC","MEL","Macro",0.93636894,0.6474313,0,0,0
"WMC329295-GSM3496440_AB4233.txt",0,"WMC329295-GSM3496440_AB4233.txt","p5","T",1019.6263459,973,"Macro_C1QC","MEL","Macro",0.59596723,-0.067591384,0,0,0
"WMC329296-GSM3496440_AB4233.txt",0,"WMC329296-GSM3496440_AB4233.txt","p5","T",1101.45499833,1334,"Macro_C1QC","MEL","Macro",1.7154975,-1.2134393,0,0,0
"WMC329297-GSM3496440_AB4233.txt",0,"WMC329297-GSM3496440_AB4233.txt","p5","T",946.642231600009,848,"Macro_C1QC","MEL","Macro",0.8043143,-0.21154246,0,0,0
"WMC329298-GSM3496440_AB4233.txt",0,"WMC329298-GSM3496440_AB4233.txt","p5","T",880.729934800004,619,"Macro_C1QC","MEL","Macro",-0.21602882,-0.045249354,0,0,0
"WMC329299-GSM3496440_AB4233.txt",0,"WMC329299-GSM3496440_AB4233.txt","p5","T",1045.18408032999,987,"Macro_C1QC","MEL","Macro",0.572411,-1.2173,0,0,0
"WMC329300-GSM3496440_AB4233.txt",0,"WMC329300-GSM3496440_AB4233.txt","p5","T",1069.19749704,1089,"Macro_C1QC","MEL","Macro",1.0795115,-0.5512939,0,0,0
"WMC329301-GSM3496440_AB4233.txt",0,"WMC329301-GSM3496440_AB4233.txt","p5","T",1233.74143703998,1659,"Macro_C1QC","MEL","Macro",1.6360893,-0.8371571,0,0,0
"WMC329302-GSM3496440_AB4233.txt",0,"WMC329302-GSM3496440_AB4233.txt","p5","T",1033.10817239999,1026,"Macro_C1QC","MEL","Macro",0.25025392,0.38105586,0,0,0
"WMC329303-GSM3496440_AB4233.txt",0,"WMC329303-GSM3496440_AB4233.txt","p5","T",1208.26997520004,1860,"Macro_C1QC","MEL","Macro",0.7035183,-0.35701713,0,0,0
"WMC329304-GSM3496440_AB4233.txt",0,"WMC329304-GSM3496440_AB4233.txt","p5","T",982.38676574001,964,"Macro_C1QC","MEL","Macro",-0.18943308,-1.0173137,0,0,0
"WMC329305-GSM3496440_AB4233.txt",0,"WMC329305-GSM3496440_AB4233.txt","p5","T",1019.16964905999,877,"Macro_C1QC","MEL","Macro",1.5796828,0.18838358,0,0,0
"WMC329306-GSM3496440_AB4233.txt",0,"WMC329306-GSM3496440_AB4233.txt","p5","T",854.684697800008,593,"Macro_C1QC","MEL","Macro",1.2091622,-0.2499961,0,0,0
"WMC329307-GSM3496440_AB4233.txt",0,"WMC329307-GSM3496440_AB4233.txt","p5","T",947.615675699998,740,"Macro_C1QC","MEL","Macro",0.51590884,-0.40282607,0,0,0
"WMC329308-GSM3496440_AB4233.txt",0,"WMC329308-GSM3496440_AB4233.txt","p5","T",1144.05618918001,1325,"Macro_C1QC","MEL","Macro",0.84309125,0.6288072,0,0,0
"WMC329309-GSM3496440_AB4233.txt",0,"WMC329309-GSM3496440_AB4233.txt","p5","T",1273.01487474003,1590,"Macro_C1QC","MEL","Macro",2.4035182,0.32832295,0,0,0
"WMC329310-GSM3496440_AB4233.txt",0,"WMC329310-GSM3496440_AB4233.txt","p5","T",1061.84679667999,1071,"Macro_C1QC","MEL","Macro",0.675958,-1.2428627,0,0,0
"WMC329311-GSM3496440_AB4233.txt",0,"WMC329311-GSM3496440_AB4233.txt","p5","T",1283.49007376001,2043,"Macro_C1QC","MEL","Macro",1.9879653,-0.9927349,0,0,0
"WMC329312-GSM3496440_AB4233.txt",0,"WMC329312-GSM3496440_AB4233.txt","p5","T",1042.80017070001,1019,"Macro_C1QC","MEL","Macro",1.2853836,-0.8584906,0,0,0
"WMC329313-GSM3496440_AB4233.txt",0,"WMC329313-GSM3496440_AB4233.txt","p5","T",872.756712009999,694,"Macro_C1QC","MEL","Macro",0.41948622,-1.8201419,0,0,0
"WMC329314-GSM3496440_AB4233.txt",0,"WMC329314-GSM3496440_AB4233.txt","p5","T",1016.50497970001,1065,"Macro_C1QC","MEL","Macro",0.09534222,0.11965776,0,0,0
"WMC329315-GSM3496440_AB4233.txt",0,"WMC329315-GSM3496440_AB4233.txt","p5","T",668.683601699999,373,"Macro_C1QC","MEL","Macro",-0.8630464,-2.0576508,0,0,0
"WMC329316-GSM3496440_AB4233.txt",0,"WMC329316-GSM3496440_AB4233.txt","p5","T",1192.57458276,1297,"Macro_ISG15","MEL","Macro",1.9164361,-3.7298472,0,0,0
"WMC329317-GSM3496440_AB4233.txt",0,"WMC329317-GSM3496440_AB4233.txt","p5","T",917.345959100005,614,"Macro_C1QC","MEL","Macro",1.6342298,-1.522303,0,0,0
"WMC329318-GSM3496440_AB4233.txt",0,"WMC329318-GSM3496440_AB4233.txt","p5","T",1051.55168921,942,"Macro_C1QC","MEL","Macro",1.670007,0.24878606,0,0,0
"WMC329319-GSM3496440_AB4233.txt",0,"WMC329319-GSM3496440_AB4233.txt","p5","T",917.366171860012,845,"Macro_C1QC","MEL","Macro",-0.114835344,-1.0839657,0,0,0
"WMC329320-GSM3496440_AB4233.txt",0,"WMC329320-GSM3496440_AB4233.txt","p5","T",1169.64754947999,1547,"Macro_C1QC","MEL","Macro",1.9000733,0.5194371,0,0,0
"WMC329321-GSM3496440_AB4233.txt",0,"WMC329321-GSM3496440_AB4233.txt","p5","T",809.703329299997,576,"Macro_C1QC","MEL","Macro",-0.81103873,-1.0304302,0,0,0
"WMC329322-GSM3496440_AB4233.txt",0,"WMC329322-GSM3496440_AB4233.txt","p5","T",774.294117199998,449,"Macro_VCAN","MEL","Macro",2.2309885,-5.0986195,0,0,0
"WMC329323-GSM3496440_AB4233.txt",0,"WMC329323-GSM3496440_AB4233.txt","p5","T",655.744263099998,340,"Mono_CD14","MEL","Mono",1.3454058,-5.8648667,0,0,0
"WMC329324-GSM3496440_AB4233.txt",0,"WMC329324-GSM3496440_AB4233.txt","p5","T",967.201090299991,844,"Macro_C1QC","MEL","Macro",-0.29938772,0.07640833,0,0,0
"WMC329325-GSM3496440_AB4233.txt",0,"WMC329325-GSM3496440_AB4233.txt","p5","T",817.848691849996,630,"Macro_C1QC","MEL","Macro",-0.88526344,-1.8532853,0,0,0
"WMC329326-GSM3496440_AB4233.txt",0,"WMC329326-GSM3496440_AB4233.txt","p5","T",619.477167900002,297,"Macro_C1QC","MEL","Macro",-0.581913,-2.2385173,0,0,0
"WMC329327-GSM3496440_AB4233.txt",0,"WMC329327-GSM3496440_AB4233.txt","p5","T",1022.56744401999,966,"Macro_C1QC","MEL","Macro",1.0400857,-1.7150445,0,0,0
"WMC329328-GSM3496440_AB4233.txt",0.178075211169288,"WMC329328-GSM3496440_AB4233.txt","p5","T",1068.2608012,1174,"Macro_C1QC","MEL","Macro",1.2002168,-2.288328,0.63500488,0,0
"WMC329329-GSM3496440_AB4233.txt",0,"WMC329329-GSM3496440_AB4233.txt","p5","T",1195.71688324001,1247,"Macro_C1QC","MEL","Macro",2.6045165,-0.16144004,0,0,0
"WMC329330-GSM3496440_AB4233.txt",0,"WMC329330-GSM3496440_AB4233.txt","p5","T",1113.15176472,1092,"Macro_C1QC","MEL","Macro",1.9969432,0.26400536,0,0,0
"WMC329331-GSM3496440_AB4233.txt",0,"WMC329331-GSM3496440_AB4233.txt","p5","T",953.871731540007,788,"Macro_C1QC","MEL","Macro",-0.20383549,-0.6456757,0,0,0
"WMC329332-GSM3496440_AB4233.txt",0,"WMC329332-GSM3496440_AB4233.txt","p5","T",1117.16194540001,1013,"Macro_C1QC","MEL","Macro",2.2909153,-1.8532289,0,0,0
"WMC329333-GSM3496440_AB4233.txt",0,"WMC329333-GSM3496440_AB4233.txt","p5","T",1169.83905685001,1401,"Macro_C1QC","MEL","Macro",1.5434334,-0.1779618,0,0,0
"WMC329334-GSM3496440_AB4233.txt",0,"WMC329334-GSM3496440_AB4233.txt","p5","T",1270.06144082,1832,"Macro_VCAN","MEL","Macro",3.614236,-2.6398342,0,0,0
"WMC329335-GSM3496440_AB4233.txt",0,"WMC329335-GSM3496440_AB4233.txt","p5","T",1159.60059638,1823,"Macro_C1QC","MEL","Macro",1.2519808,-0.43250412,0,0,0
"WMC329336-GSM3496440_AB4233.txt",0,"WMC329336-GSM3496440_AB4233.txt","p5","T",1100.41482706001,1192,"Macro_C1QC","MEL","Macro",0.19074677,0.5973771,0,0,0
"WMC329337-GSM3496440_AB4233.txt",0,"WMC329337-GSM3496440_AB4233.txt","p5","T",979.649650779985,936,"Macro_C1QC","MEL","Macro",0.53601015,-0.3032108,0,0,0
"WMC329338-GSM3496440_AB4233.txt",0,"WMC329338-GSM3496440_AB4233.txt","p5","T",914.402917830012,815,"Macro_C1QC","MEL","Macro",0.81303155,0.8507936,0,0,0
"WMC329339-GSM3496440_AB4233.txt",0,"WMC329339-GSM3496440_AB4233.txt","p5","T",996.812834600011,926,"Macro_C1QC","MEL","Macro",0.7679504,0.69424576,0,0,0
"WMC329340-GSM3496440_AB4233.txt",0,"WMC329340-GSM3496440_AB4233.txt","p5","T",1094.95719867001,1194,"Macro_C1QC","MEL","Macro",0.1364425,-0.47056758,0,0,0
"WMC329341-GSM3496440_AB4233.txt",0,"WMC329341-GSM3496440_AB4233.txt","p5","T",1123.25836020001,1158,"Macro_C1QC","MEL","Macro",1.2503012,-0.25587523,0,0,0
"WMC329342-GSM3496440_AB4233.txt",0,"WMC329342-GSM3496440_AB4233.txt","p5","T",777.304916700003,482,"Macro_VCAN","MEL","Macro",2.0314553,-3.5591533,0,0,0
"WMC329343-GSM3496440_AB4233.txt",0,"WMC329343-GSM3496440_AB4233.txt","p5","T",1239.67233429999,1757,"Macro_VCAN","MEL","Macro",2.6672285,-3.2665825,0,0,0
"WMC329344-GSM3496440_AB4233.txt",0,"WMC329344-GSM3496440_AB4233.txt","p5","T",1118.78710432998,1368,"Macro_C1QC","MEL","Macro",0.71607465,0.14604087,0,0,0
"WMC329346-GSM3496440_AB4233.txt",0,"WMC329346-GSM3496440_AB4233.txt","p5","T",865.5058817,562,"Macro_C1QC","MEL","Macro",0.97060525,-2.1378174,0,0,0
"WMC329347-GSM3496440_AB4233.txt",0.165442886373466,"WMC329347-GSM3496440_AB4233.txt","p5","T",1028.95256796,1188,"Macro_ISG15","MEL","Macro",0.38399273,-2.9326005,0,0,0.5829711
"WMC329348-GSM3496440_AB4233.txt",0.190525178354924,"WMC329348-GSM3496440_AB4233.txt","p5","T",1090.68500810001,1112,"Macro_C1QC","MEL","Macro",1.9572179,-0.5661035,0,0,0.6873911
"WMC329349-GSM3496440_AB4233.txt",0,"WMC329349-GSM3496440_AB4233.txt","p5","T",1158.7046839,1253,"Macro_C1QC","MEL","Macro",2.057617,-0.13989457,0,0,0
"WMC329350-GSM3496440_AB4233.txt",0,"WMC329350-GSM3496440_AB4233.txt","p5","T",968.765277139992,795,"Macro_C1QC","MEL","Macro",1.8708566,-0.97289693,0,0,0
"WMC329353-GSM3496440_AB4233.txt",0,"WMC329353-GSM3496440_AB4233.txt","p5","T",994.383298100014,839,"Macro_C1QC","MEL","Macro",1.3951662,-1.9046932,0,0,0
"WMC329354-GSM3496440_AB4233.txt",0,"WMC329354-GSM3496440_AB4233.txt","p5","T",802.135338100006,498,"Macro_C1QC","MEL","Macro",-0.19869843,0.057848793,0,0,0
"WMC329356-GSM3496440_AB4233.txt",0,"WMC329356-GSM3496440_AB4233.txt","p5","T",778.961199799995,530,"Macro_C1QC","MEL","Macro",1.7061679,-2.3583484,0,0,0
"WMC329357-GSM3496440_AB4233.txt",0,"WMC329357-GSM3496440_AB4233.txt","p5","T",943.510196899992,710,"Macro_C1QC","MEL","Macro",0.3589126,0.011762808,0,0,0
"WMC329358-GSM3496440_AB4233.txt",0,"WMC329358-GSM3496440_AB4233.txt","p5","T",1049.85101893,1114,"Macro_C1QC","MEL","Macro",1.2464666,-1.0658178,0,0,0
"WMC329359-GSM3496440_AB4233.txt",0,"WMC329359-GSM3496440_AB4233.txt","p5","T",860.82710269999,676,"Macro_C1QC","MEL","Macro",0.52751887,-0.7154207,0,0,0
"WMC329360-GSM3496440_AB4233.txt",0,"WMC329360-GSM3496440_AB4233.txt","p5","T",1002.42220930001,825,"Myeloid_MKI67","MEL","Myeloid",-2.0467002,-2.4058137,0,0,0
"WMC329361-GSM3496440_AB4233.txt",0,"WMC329361-GSM3496440_AB4233.txt","p5","T",1126.80577390001,1282,"Macro_C1QC","MEL","Macro",2.308144,0.5995132,0,0,0
"WMC329362-GSM3496440_AB4233.txt",0,"WMC329362-GSM3496440_AB4233.txt","p5","T",1120.4911795,1350,"Macro_C1QC","MEL","Macro",1.161896,-0.20601892,0,0,0
"WMC329363-GSM3496440_AB4233.txt",0,"WMC329363-GSM3496440_AB4233.txt","p5","T",897.011731400007,653,"Macro_C1QC","MEL","Macro",1.4627223,-2.2529972,0,0,0
"WMC329364-GSM3496440_AB4233.txt",0,"WMC329364-GSM3496440_AB4233.txt","p5","T",932.279367040006,766,"Macro_C1QC","MEL","Macro",1.7922153,-1.552214,0,0,0
"WMC329365-GSM3496440_AB4233.txt",0,"WMC329365-GSM3496440_AB4233.txt","p5","T",927.210188199992,668,"Macro_C1QC","MEL","Macro",0.6090706,-1.3618265,0,0,0
"WMC329367-GSM3496440_AB4233.txt",0,"WMC329367-GSM3496440_AB4233.txt","p5","T",1011.38201418,971,"Macro_C1QC","MEL","Macro",1.087559,0.62165046,0,0,0
"WMC329368-GSM3496440_AB4233.txt",0,"WMC329368-GSM3496440_AB4233.txt","p5","T",1072.29084205001,1013,"Macro_C1QC","MEL","Macro",0.006313578,0.17123157,0,0,0
"WMC329369-GSM3496440_AB4233.txt",0,"WMC329369-GSM3496440_AB4233.txt","p5","T",891.127946099996,669,"Macro_C1QC","MEL","Macro",0.7919276,-0.5825964,0,0,0
"WMC329370-GSM3496440_AB4233.txt",0,"WMC329370-GSM3496440_AB4233.txt","p5","T",750.522718399995,477,"Macro_C1QC","MEL","Macro",-0.36834148,-1.2633995,0,0,0
"WMC329371-GSM3496440_AB4233.txt",0,"WMC329371-GSM3496440_AB4233.txt","p5","T",853.724378999994,630,"Macro_C1QC","MEL","Macro",0.7522911,0.59565306,0,0,0
"WMC329372-GSM3496440_AB4233.txt",0,"WMC329372-GSM3496440_AB4233.txt","p5","T",562.369868399998,292,"Mono_CD14","MEL","Mono",0.47771373,-7.493757,0,0,0
"WMC329374-GSM3496440_AB4233.txt",0,"WMC329374-GSM3496440_AB4233.txt","p5","T",956.957402500007,691,"Macro_C1QC","MEL","Macro",1.8762013,-0.9261906,0,0,0
"WMC329375-GSM3496440_AB4233.txt",0,"WMC329375-GSM3496440_AB4233.txt","p5","T",1046.01372280999,933,"Macro_C1QC","MEL","Macro",1.6461555,-2.2370563,0,0,0
"WMC329376-GSM3496440_AB4233.txt",0,"WMC329376-GSM3496440_AB4233.txt","p5","T",1061.81502847,1086,"Macro_C1QC","MEL","Macro",1.7928553,-0.870291,0,0,0
"WMC329377-GSM3496440_AB4233.txt",0,"WMC329377-GSM3496440_AB4233.txt","p5","T",1013.24802633999,844,"Macro_C1QC","MEL","Macro",1.4204876,-0.62691087,0,0,0
"WMC329378-GSM3496440_AB4233.txt",0,"WMC329378-GSM3496440_AB4233.txt","p5","T",880.226109800006,626,"Macro_C1QC","MEL","Macro",1.0849016,-1.1885803,0,0,0
"WMC329379-GSM3496440_AB4233.txt",0,"WMC329379-GSM3496440_AB4233.txt","p5","T",1185.70520302001,1392,"Macro_C1QC","MEL","Macro",2.2829003,-1.0296096,0,0,0
"WMC329380-GSM3496440_AB4233.txt",0,"WMC329380-GSM3496440_AB4233.txt","p5","T",903.432582999997,674,"Macro_C1QC","MEL","Macro",-0.13784416,-0.03691846,0,0,0
"WMC329381-GSM3496440_AB4233.txt",0,"WMC329381-GSM3496440_AB4233.txt","p5","T",785.773315799996,511,"Macro_C1QC","MEL","Macro",-0.81014496,-0.7429787,0,0,0
"WMC329382-GSM3496440_AB4233.txt",0,"WMC329382-GSM3496440_AB4233.txt","p5","T",1248.05352442002,1639,"Macro_C1QC","MEL","Macro",1.9670995,0.2645275,0,0,0
"WMC329383-GSM3496440_AB4233.txt",0,"WMC329383-GSM3496440_AB4233.txt","p5","T",1144.34190758,1217,"Macro_C1QC","MEL","Macro",1.5570621,0.07419864,0,0,0
"WMC329384-GSM3496440_AB4233.txt",0.264849852249442,"WMC329384-GSM3496440_AB4233.txt","p5","T",1048.03596560001,1137,"Macro_C1QC","MEL","Macro",0.64615214,-0.9913117,1.0235639,0,0
"WMC329385-GSM3496440_AB4233.txt",0,"WMC329385-GSM3496440_AB4233.txt","p5","T",742.695500000001,464,"Macro_C1QC","MEL","Macro",-1.0435194,-3.180104,0,0,0
"WMC329386-GSM3496440_AB4233.txt",0,"WMC329386-GSM3496440_AB4233.txt","p5","T",832.697647100002,546,"Macro_C1QC","MEL","Macro",2.1695452,-0.7860258,0,0,0
"WMC329387-GSM3496440_AB4233.txt",0,"WMC329387-GSM3496440_AB4233.txt","p5","T",886.214308599993,673,"Macro_C1QC","MEL","Macro",0.827884,0.19765466,0,0,0
"WMC329388-GSM3496440_AB4233.txt",0,"WMC329388-GSM3496440_AB4233.txt","p5","T",1022.67023534001,1129,"Macro_C1QC","MEL","Macro",1.1635582,-1.7067752,0,0,0
"WMC329389-GSM3496440_AB4233.txt",0.224771402575209,"WMC329389-GSM3496440_AB4233.txt","p5","T",1177.41809898,1509,"Macro_ISG15","MEL","Macro",0.9433412,-1.6582905,0,0,0.8372367
"WMC329390-GSM3496440_AB4233.txt",0,"WMC329390-GSM3496440_AB4233.txt","p5","T",941.372134379993,806,"Macro_C1QC","MEL","Macro",0.38313437,-1.5880235,0,0,0
"WMC329391-GSM3496440_AB4233.txt",0,"WMC329391-GSM3496440_AB4233.txt","p5","T",1060.12183236,1089,"Macro_C1QC","MEL","Macro",0.40812767,-2.2546606,0,0,0
"WMC329392-GSM3496440_AB4233.txt",0,"WMC329392-GSM3496440_AB4233.txt","p5","T",1115.88619483999,1035,"Macro_C1QC","MEL","Macro",2.992836,-1.7384622,0,0,0
"WMC329393-GSM3496440_AB4233.txt",0,"WMC329393-GSM3496440_AB4233.txt","p5","T",934.96158268,877,"Macro_C1QC","MEL","Macro",1.0027448,-2.3547568,0,0,0
"WMC329394-GSM3496440_AB4233.txt",0,"WMC329394-GSM3496440_AB4233.txt","p5","T",618.771003899999,300,"Macro_C1QC","MEL","Macro",-0.7847612,-1.6545267,0,0,0
"WMC329395-GSM3496440_AB4233.txt",0,"WMC329395-GSM3496440_AB4233.txt","p5","T",1110.10085585999,1026,"Macro_C1QC","MEL","Macro",1.1283664,-2.0268505,0,0,0
"WMC329396-GSM3496440_AB4233.txt",0,"WMC329396-GSM3496440_AB4233.txt","p5","T",949.518869280003,736,"Macro_C1QC","MEL","Macro",0.13770013,0.36122736,0,0,0
"WMC329397-GSM3496440_AB4233.txt",0,"WMC329397-GSM3496440_AB4233.txt","p5","T",556.226241499998,292,"Mono_CD14","MEL","Mono",1.9560282,-6.5077367,0,0,0
"WMC329398-GSM3496440_AB4233.txt",0.228939767618421,"WMC329398-GSM3496440_AB4233.txt","p5","T",970.889172620005,849,"Macro_C1QC","MEL","Macro",-0.041647002,-0.07670861,0,0,0.85605907
"WMC329399-GSM3496440_AB4233.txt",0.189236482659519,"WMC329399-GSM3496440_AB4233.txt","p5","T",1264.91101816999,1983,"Macro_C1QC","MEL","Macro",0.95844364,0.3758252,0,0,0.68191743
"WMC329400-GSM3496440_AB4233.txt",0.0944114043027839,"WMC329400-GSM3496440_AB4233.txt","p5","T",1272.67216565006,2411,"Macro_C1QC","MEL","Macro",2.7330816,-0.054786906,0.31081629,0,0
"WMC329401-GSM3496440_AB4233.txt",0,"WMC329401-GSM3496440_AB4233.txt","p5","T",1044.30420893999,877,"Macro_C1QC","MEL","Macro",2.5180423,-1.9662349,0,0,0
"WMC329403-GSM3496440_AB4233.txt",0,"WMC329403-GSM3496440_AB4233.txt","p5","T",896.167403700003,597,"Macro_C1QC","MEL","Macro",0.11302605,0.1357497,0,0,0
"WMC329404-GSM3496440_AB4233.txt",0,"WMC329404-GSM3496440_AB4233.txt","p5","T",904.605683589993,716,"Myeloid_MKI67","MEL","Myeloid",-2.3966098,-2.622614,0,0,0
"WMC329405-GSM3496440_AB4233.txt",0,"WMC329405-GSM3496440_AB4233.txt","p5","T",1028.25644068001,943,"Macro_C1QC","MEL","Macro",1.0277156,-0.58729243,0,0,0
"WMC329406-GSM3496440_AB4233.txt",0,"WMC329406-GSM3496440_AB4233.txt","p5","T",1120.95889179999,1433,"Macro_C1QC","MEL","Macro",0.54835206,-0.817237,0,0,0
"WMC329407-GSM3496440_AB4233.txt",0,"WMC329407-GSM3496440_AB4233.txt","p5","T",1001.06438041002,1001,"Macro_C1QC","MEL","Macro",-0.21722326,-0.79740006,0,0,0
"WMC329408-GSM3496440_AB4233.txt",0,"WMC329408-GSM3496440_AB4233.txt","p5","T",984.506727599979,1145,"Macro_ISG15","MEL","Macro",0.42198977,-3.0074077,0,0,0
"WMC329409-GSM3496440_AB4233.txt",0,"WMC329409-GSM3496440_AB4233.txt","p5","T",883.593916200007,734,"Macro_C1QC","MEL","Macro",1.0724776,0.466444,0,0,0
"WMC329410-GSM3496440_AB4233.txt",0,"WMC329410-GSM3496440_AB4233.txt","p5","T",1102.14001421999,1192,"Macro_C1QC","MEL","Macro",0.61534095,-0.34555104,0,0,0
"WMC329411-GSM3496440_AB4233.txt",0,"WMC329411-GSM3496440_AB4233.txt","p5","T",1130.73810731999,1162,"Macro_C1QC","MEL","Macro",1.2289693,-0.2547613,0,0,0
